EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
326187,MAGOFFIN CO.,FALCON,07/11/2011,1849,Thunderstorm Wind,50.00, ,0,0,1000,0,KY,EST-5,EG,54328,C,153,JKL,0,0,Law Enforcement, , , ,1,NW,1,NW,FALCON,07/11/2011,1855,37.7853,-83.0091,37.7853,-83.0091,"A tree was blown down along Route 40 northeast of Salyersville.","During the evening hours of July 11th and overnight hours of July 12th, a complex of thunderstorms moved out of Ohio and across the eastern half of eastern KY. The storms brought down trees and dumped heavy rainfall on several counties in eastern KY.",46
326202,MAGOFFIN CO.,SALYERSVILLE,07/11/2011,1852,Thunderstorm Wind,52.00, ,0,0,2000,0,KY,EST-5,EG,54328,C,153,JKL,0,0,Law Enforcement, , , ,1,E,1,E,SALYERSVILLE,07/11/2011,1858,37.75,-83.0517,37.75,-83.0517,"A portion of the roof of a mobile home was blown off.","During the evening hours of July 11th and overnight hours of July 12th, a complex of thunderstorms moved out of Ohio and across the eastern half of eastern KY. The storms brought down trees and dumped heavy rainfall on several counties in eastern KY.",47
326204,MAGOFFIN CO.,SALYERSVILLE,07/11/2011,1854,Thunderstorm Wind,50.00, ,0,0,1000,0,KY,EST-5,EG,54328,C,153,JKL,0,0,Law Enforcement, , , ,1,S,1,S,SALYERSVILLE,07/11/2011,1900,37.7362,-83.0706,37.7362,-83.0706,"A tree was blown down along the Mountain Parkway.","During the evening hours of July 11th and overnight hours of July 12th, a complex of thunderstorms moved out of Ohio and across the eastern half of eastern KY. The storms brought down trees and dumped heavy rainfall on several counties in eastern KY.",48
326677,MAGOFFIN CO.,SALYERSVILLE,07/19/2011,1650,Heavy Rain, , ,0,0,0,0,KY,EST-5, ,54405,C,153,JKL,0,0,NWS Employee, , , ,0,N,0,N,SALYERSVILLE,07/19/2011,1725,37.75,-83.07,37.75,-83.07,"A weather service employee measured 1.22 inches of rain at his home in Salyersville between 550 pm and 625 pm.","Clusters of slow moving thunderstorms dumped between 1 and 4 inches of rain on portions of eastern KY during the evening hours of July 19th. The worst hit area was eastern Powell county, where 3-4 inches of rain fell in a 2 or 3 hour period. The Natural Bridge State Park, and surrounding areas, experienced widespread and damaging flash flooding and flooding. Visitors in the park had to be evacuated as flood waters rose around them. A large mudslide also occurred and caused a long lasting blockage of Hwy 11 south of Natural Bridge.",49
361674,MAGOFFIN (ZONE), ,02/19/2012,1130,Heavy Snow, , ,0,0,0,0,KY,EST-5, ,60527,Z,109,JKL,0,0,Emergency Manager, , , , , , , , ,02/19/2012,2200, , , , ,"Eight inches of snow fell 2 miles south of Fredville.","A large portion of eastern Kentucky experienced widespread accumulating snow from the early afternoon hours of February 19th into the late morning hours of February 20th. The snow was heavy and wet and came down heavy at times. Snowfall amounts averaged between 2 and 5 inches for most locations, with isolated amounts of 6-12 on the higher ridges around the area.",50
361636,MAGOFFIN (ZONE), ,02/19/2012,1130,Winter Weather, , ,0,0,0,0,KY,EST-5, ,60527,Z,109,JKL,0,0,Amateur Radio, , , , , , , , ,02/19/2012,2000, , , , ,"Two inches of snow fell 8 miles northwest of Salyersville.","A large portion of eastern Kentucky experienced widespread accumulating snow from the early afternoon hours of February 19th into the late morning hours of February 20th. The snow was heavy and wet and came down heavy at times. Snowfall amounts averaged between 2 and 5 inches for most locations, with isolated amounts of 6-12 on the higher ridges around the area.",51
365779,MAGOFFIN CO.,NETTY,03/02/2012,1851,Hail,2.50, ,0,0,0,0,KY,EST-5, ,61163,C,153,JKL,0,0,Public, , , ,0,N,0,N,NETTY,03/02/2012,1851,37.75,-83.23,37.75,-83.23,"","During the afternoon and evening hours of March 2nd, 2012, an historic tornado outbreak occurred in eastern Kentucky. Tornadoes struck Menifee, Morgan, Bath, Wolfe, Laurel, Johnson and Martin Counties causing a combined 16 deaths in those counties. The hardest hit areas were West Liberty in Morgan county, Salyersville in Magoffin county, and East Bernstadt in Laurel county. One of the strongest tornadoes in this outbreak, rated at EF-3 with winds estimated at 140 mph, caused extensive damage in Menifee and Morgan counties. This tornado killed 2 people in Menifee county and took an additional 6 lives in Morgan county. The town of West Liberty was particularly hard hit, with every building in the downtown area suffering some degree of damage. Several homes were swept off their foundations. ||A second EF-3 tornado touched down in extreme southeast Wolfe County and cut a path of damage across portions of Magoffin, Johnson, and Martin Counties. This twister was at its most intense strength in Magoffin and Johnson Counties, with winds estimated at 160 mph. This tornado caused catastrophic damage in parts of Salyersville. This second tornado killed 2 people in Johnson County. ||A third strong tornado caused extensive damage in and near the community of East Bernstadt in Laurel County. This tornado was rated at EF-2 and caused 6 fatalities. Most of these deaths occurred when several trailer homes were picked up and destroyed by the tornado. ||An EF-1 tornado was also confirmed in Bath County. This tornado caused extensive damage to trees, farm buildings and residences along its track. Fortunately, no deaths or injuries occurred as a result of this tornado. ||The storms that occurred on March 2nd also produced very large hail. Reports were received of hailstones as big as baseballs. Extensive damage to trees and structures due to thunderstorm wind gusts also occurred. To top it all off, the heavy rain produced by the large and powerful thunderstorms lead to flash flooding in several counties where tornadoes also occurred.",52
368739,MAGOFFIN CO.,CUTUNO,03/02/2012,1851,Tornado, ,EF3,0,30,25000000,0,KY,EST-5, ,61163,C,153,JKL,0,0,NWS Storm Survey, ,17.92,1320,1,SSW,2,ENE,CONLEY,03/02/2012,1908,37.7083,-83.2572,37.7611,-82.9362,"A storm damage survey team from the National Weather Service in Jackson, Kentucky confirmed a tornado moved across Magoffin County during the evening hours of March 2, 2012. The tornado crossed from Wolfe County into Magoffin County at approximately 651 pm EST and rapidly intensified.  The tornado crossed the Mountain Parkway several times before impacting Salyersville at 703 pm EST at EF-3 strength with wind speeds estimated at around 160 mph and a maximum path width of up to 3/4 of a mile. The hardest hit area of Salyersville included the intersection of the Mountain Parkway and Highway 460 where many businesses and structures were totally destroyed. The town of Conley also suffered widespread and extreme damage as a direct result of this tornado. The tornado tracked from Magoffin County into Johnson County between the communities of Conley and Asa at approximately 708 pm EST.","During the afternoon and evening hours of March 2nd, 2012, an historic tornado outbreak occurred in eastern Kentucky. Tornadoes struck Menifee, Morgan, Bath, Wolfe, Laurel, Johnson and Martin Counties causing a combined 16 deaths in those counties. The hardest hit areas were West Liberty in Morgan county, Salyersville in Magoffin county, and East Bernstadt in Laurel county. One of the strongest tornadoes in this outbreak, rated at EF-3 with winds estimated at 140 mph, caused extensive damage in Menifee and Morgan counties. This tornado killed 2 people in Menifee county and took an additional 6 lives in Morgan county. The town of West Liberty was particularly hard hit, with every building in the downtown area suffering some degree of damage. Several homes were swept off their foundations. ||A second EF-3 tornado touched down in extreme southeast Wolfe County and cut a path of damage across portions of Magoffin, Johnson, and Martin Counties. This twister was at its most intense strength in Magoffin and Johnson Counties, with winds estimated at 160 mph. This tornado caused catastrophic damage in parts of Salyersville. This second tornado killed 2 people in Johnson County. ||A third strong tornado caused extensive damage in and near the community of East Bernstadt in Laurel County. This tornado was rated at EF-2 and caused 6 fatalities. Most of these deaths occurred when several trailer homes were picked up and destroyed by the tornado. ||An EF-1 tornado was also confirmed in Bath County. This tornado caused extensive damage to trees, farm buildings and residences along its track. Fortunately, no deaths or injuries occurred as a result of this tornado. ||The storms that occurred on March 2nd also produced very large hail. Reports were received of hailstones as big as baseballs. Extensive damage to trees and structures due to thunderstorm wind gusts also occurred. To top it all off, the heavy rain produced by the large and powerful thunderstorms lead to flash flooding in several counties where tornadoes also occurred.",53
365507,MAGOFFIN (ZONE), ,03/05/2012,0,Heavy Snow, , ,0,0,0,0,KY,EST-5, ,61130,Z,109,JKL,0,0,NWS Employee, , , , , , , , ,03/05/2012,700, , , , ,"Four and a half inches of snow fell in Foraker.","A fast moving area of low pressure dumped up to 6.5 inches of snow on portions of eastern Kentucky on March 5th. The heaviest snow fell along and north of the Mountain Parkway. Between 4 and 7 inches of snow fell in Fleming, Bath, Montgomery, Rowan, Menifee, Wolfe, Powell, Morgan, and Breathitt counties. The snow first began accumulating in Wolfe county around midnight of the 5th and continued to accumulate through 10 am Monday morning.",54
365493,MAGOFFIN (ZONE), ,03/05/2012,0,Heavy Snow, , ,0,0,0,0,KY,EST-5, ,61130,Z,109,JKL,0,0,Trained Spotter, , , , , , , , ,03/05/2012,700, , , , ,"Five inches of snow fell 1 mile north of Coon.","A fast moving area of low pressure dumped up to 6.5 inches of snow on portions of eastern Kentucky on March 5th. The heaviest snow fell along and north of the Mountain Parkway. Between 4 and 7 inches of snow fell in Fleming, Bath, Montgomery, Rowan, Menifee, Wolfe, Powell, Morgan, and Breathitt counties. The snow first began accumulating in Wolfe county around midnight of the 5th and continued to accumulate through 10 am Monday morning.",55
365506,MAGOFFIN (ZONE), ,03/05/2012,0,Winter Weather, , ,0,0,0,0,KY,EST-5, ,61130,Z,109,JKL,0,0,NWS Employee, , , , , , , , ,03/05/2012,730, , , , ,"Three inches of snow fell in Salyersville.","A fast moving area of low pressure dumped up to 6.5 inches of snow on portions of eastern Kentucky on March 5th. The heaviest snow fell along and north of the Mountain Parkway. Between 4 and 7 inches of snow fell in Fleming, Bath, Montgomery, Rowan, Menifee, Wolfe, Powell, Morgan, and Breathitt counties. The snow first began accumulating in Wolfe county around midnight of the 5th and continued to accumulate through 10 am Monday morning.",56
370567,MAGOFFIN CO.,LICKSBURG,04/30/2012,2253,Thunderstorm Wind,50.00, ,0,0,0,0,KY,EST-5,EG,61952,C,153,JKL,0,0,Public, , , ,0,N,0,N,LICKSBURG,04/30/2012,2253,37.8,-83.08,37.8,-83.08,"Large blown down onto a driveway off Caudill Branch Road.","A broken line of thunderstorms moved southeast across eastern Kentucky during the evening hours of April 30th.  While most of the storms were not severe, there were isolated reports of wind damage in Montgomery and Magoffin Counties from these storms.",57
372513,MAGOFFIN CO.,SALYERSVILLE,05/01/2012,2047,Hail,1.00, ,0,0,0,0,KY,EST-5, ,62276,C,153,JKL,0,0,State Official, , , ,1,E,1,E,SALYERSVILLE,05/01/2012,2047,37.75,-83.05,37.75,-83.05,"There was quarter size hail and strong winds reported.","A stalled warm frontal boundary coupled with a weak wave overhead helped to spawn a few strong pulse thunderstorms. Two thunderstorms were warned on and one of the storms produced quarter sized hail.",58
372511,MAGOFFIN CO.,ROYALTON,05/01/2012,2047,Hail,1.00, ,0,0,0,0,KY,EST-5, ,62276,C,153,JKL,0,0,State Official, , , ,0,N,0,N,ROYALTON,05/01/2012,2047,37.68,-83.02,37.68,-83.02,"Quarter size hail was reported near Royalton on KY 7. The emergency crews reported wind gusts so strong that they had to pull the car off the road.","A stalled warm frontal boundary coupled with a weak wave overhead helped to spawn a few strong pulse thunderstorms. Two thunderstorms were warned on and one of the storms produced quarter sized hail.",59
389077,MAGOFFIN CO.,FALCON,07/01/2012,1948,Thunderstorm Wind,55.00, ,0,0,0,0,KY,EST-5,EG,64948,C,153,JKL,0,0,Trained Spotter, , , ,1,N,1,N,FALCON,07/01/2012,1948,37.79,-83,37.79,-83,"A tree was blown down on route 1081 just off of route 40.","Isolated severe thunderstorms produced large hail and downed trees and power lines across portions of eastern Kentucky during the middle to late morning hours of July 1st. Two inch diameter hail was reported near Virgie in Pike county. A second more widespread episode of severe weather occurred during the evening hours with numerous reports of downed trees and power lines across parts of northeast and east Kentucky.",60
389621,MAGOFFIN CO.,HENDRICKS,07/24/2012,1230,Thunderstorm Wind,50.00, ,0,0,0,0,KY,EST-5,EG,65034,C,153,JKL,0,0,Law Enforcement, , , ,1,NE,1,NE,HENDRICKS,07/24/2012,1230,37.73,-83.11,37.73,-83.11,"A tree was blown down on Hwy 3337.","A line of strong to severe thunderstorms moves southeast across northeast and east Kentucky downing trees during the afternoon hours of July 24th.",61
410704,MAGOFFIN CO.,SALYERSVILLE,09/17/2012,1800,Heavy Rain, , ,0,0,0,0,KY,EST-5, ,68435,C,153,JKL,0,0,Trained Spotter, , , ,10,SW,10,SW,SALYERSVILLE,09/18/2012,1400,37.6477,-83.1993,37.6477,-83.1993,"Three inches of rain fell 10 miles southwest of Salyersville.","Scattered thunderstorms brought heavy rain and localized flooding to portions of eastern Kentucky during the overnight and early morning hours of September 17th and 18th. Several locations received as much as 3 inches of rain in less than 24 hours.",62
424118,MAGOFFIN (ZONE), ,12/21/2012,500,Heavy Snow, , ,0,0,0,0,KY,EST-5, ,70354,Z,109,JKL,0,0,Department of Highways, , , , , , , , ,12/21/2012,1754, , , , ,"Magoffin County State Highway Garage estimates that around four inches of snow fell over extreme northwest Magoffin County.","Accumulating snowfall fell across portions of eastern Kentucky on December 21, 2012. Snowfall amounts ranged from a dusting up to 2 inches for many locations east of I-75. However, a band of heavier snow setup over southern Menifee, western Morgan, northern Wolfe and northern Magoffin Counties producing 3 to 5 inches in these areas.",63
